sensor_type_id,habitat,location_lat,location_long,timestamp,update_ts,visible,deployment_id,event_id,tag_id,sensor_type,tag_local_identifier,location_long.1,location_lat.1
653,VEG,30.0386666666667,-90.2615277777778,2019-03-28T17:30:00Z,2019-10-31 15:17:22.848,true,997853782,12824096269,997203038,GPS,25,-90.2615277777778,30.0386666666667
653,MUD,30.0386111111111,-90.2615833333333,2019-06-07T03:44:00Z,2019-10-31 15:17:22.848,true,997853782,12824096343,997203038,GPS,25,-90.2615833333333,30.0386111111111
653,MUD,30.0363333333333,-90.2617222222222,2019-03-28T17:48:00Z,2019-10-31 15:17:22.848,true,997853883,12824096270,997203041,GPS,25,-90.2617222222222,30.0363333333333
653,,30.0363333333333,-90.2617222222222,2019-03-29T18:50:00Z,2019-10-31 15:17:22.848,true,997853883,12824096271,997203041,GPS,25,-90.2617222222222,30.0363333333333
653,ROCK,30.0361944444444,-90.2617222222222,2019-04-06T16:19:00Z,2019-10-31 15:17:22.848,true,997853883,12824096275,997203041,GPS,25,-90.2617222222222,30.0361944444444
653,ROCK,30.0361111111111,-90.2617222222222,2019-04-12T18:06:00Z,2019-10-31 15:17:22.848,true,997853883,12824096284,997203041,GPS,25,-90.2617222222222,30.0361111111111
653,,30.036,-90.2617777777778,2019-04-22T14:24:00Z,2019-10-31 15:17:22.848,true,997853883,12824096289,997203041,GPS,25,-90.2617777777778,30.036
653,SUBSURFACE,30.0361944444444,-90.2617777777778,2019-05-02T14:38:00Z,2019-10-31 15:17:22.848,true,997853883,12824096296,997203041,GPS,25,-90.2617777777778,30.0361944444444
653,SUBSURFACE,30.036,-90.2617777777778,2019-05-14T17:47:00Z,2019-10-31 15:17:22.848,true,997853883,12824096309,997203041,GPS,25,-90.2617777777778,30.036
653,SUBSURFACE,30.0362222222222,-90.2617777777778,2019-05-23T12:48:00Z,2019-10-31 15:17:22.848,true,997853883,12824096318,997203041,GPS,25,-90.2617777777778,30.0362222222222
653,ROCKCULVERT INLET,30.0361666666667,-90.2617777777778,2019-05-30T02:55:00Z,2019-10-31 15:17:22.848,true,997853883,12824096326,997203041,GPS,25,-90.2617777777778,30.0361666666667
653,ROCK,30.0361388888889,-90.26175,2019-06-04T23:00:00Z,2019-10-31 15:17:22.848,true,997853883,12824096338,997203041,GPS,25,-90.26175,30.0361388888889
653,ROCK,30.0361111111111,-90.2616944444444,2019-06-12T22:09:00Z,2019-10-31 15:17:22.848,true,997853883,12824096351,997203041,GPS,25,-90.2616944444444,30.0361111111111
653,ROCKCULVERT,30.0361666666667,-90.26175,2019-06-19T15:51:00Z,2019-10-31 15:17:22.848,true,997853883,12824096359,997203041,GPS,25,-90.26175,30.0361666666667
